,start_year,team_id,team_name,id,first_name,last_name,primary_number,birth_date,current_age,birth_city,birth_state_province,birth_country,nationality,height,weight,active,alternate_captain,captain,rookie,shoots_catches,roster_status,position_name,position_type,position_abbreviation
268,2020,9,Ottawa Senators,8480064,Josh,Norris,9,5/5/1999,22,Oxford,MI,USA,USA,"6' 1""",201,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
269,2020,9,Ottawa Senators,8480073,Erik,Brannstrom,26,9/2/1999,21,Eksjo,,SWE,SWE,"5' 9""",181,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
270,2020,9,Ottawa Senators,8480208,Drake,Batherson,19,4/27/1998,23,Fort Wayne,IN,USA,USA,"6' 1""",204,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
271,2020,9,Ottawa Senators,8480801,Brady,Tkachuk,7,9/16/1999,21,Scottsdale,AZ,USA,USA,"6' 4""",211,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
272,2020,9,Ottawa Senators,8480879,Jacob,Bernard-Docker,48,6/30/2000,21,Canmore,AB,CAN,CAN,"6' 0""",190,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
273,2020,9,Ottawa Senators,8481596,Shane,Pinto,57,11/12/2000,20,Franklin Square,NY,USA,USA,"6' 2""",192,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
274,2020,9,Ottawa Senators,8482116,Tim,Stützle,18,1/15/2002,19,Viersen,,DEU,DEU,"6' 1""",187,TRUE,FALSE,FALSE,TRUE,L,Y,Left Wing,Forward,LW
275,2020,9,Ottawa Senators,8482245,Artem,Zub,2,10/3/1995,25,Khabarovsk,,RUS,RUS,"6' 2""",203,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
276,2020,10,Toronto Maple Leafs,8466138,Joe,Thornton,97,7/2/1979,42,London,ON,CAN,CAN,"6' 4""",220,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
277,2020,10,Toronto Maple Leafs,8469455,Jason,Spezza,19,6/13/1983,38,Toronto,ON,CAN,CAN,"6' 3""",216,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
278,2020,10,Toronto Maple Leafs,8473422,Nick,Foligno,71,10/31/1987,33,Buffalo,NY,USA,USA,"6' 0""",211,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
279,2020,10,Toronto Maple Leafs,8474062,Riley,Nash,20,5/9/1989,32,Consort,AB,CAN,CAN,"6' 2""",188,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
280,2020,10,Toronto Maple Leafs,8474162,Jake,Muzzin,8,2/21/1989,32,Woodstock,ON,CAN,CAN,"6' 3""",217,TRUE,TRUE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
281,2020,10,Toronto Maple Leafs,8474190,Wayne,Simmonds,24,8/26/1988,32,Scarborough,ON,CAN,CAN,"6' 2""",185,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
282,2020,10,Toronto Maple Leafs,8474567,Zach,Bogosian,22,7/15/1990,30,Massena,NY,USA,USA,"6' 2""",200,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
283,2020,10,Toronto Maple Leafs,8474636,Michael,Hutchinson,30,3/2/1990,31,Barrie,ON,CAN,CAN,"6' 3""",198,TRUE,FALSE,FALSE,FALSE,R,Y,Goalie,Goalie,G
284,2020,10,Toronto Maple Leafs,8474673,TJ,Brodie,78,6/7/1990,31,Chatham,ON,CAN,CAN,"6' 1""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
285,2020,10,Toronto Maple Leafs,8475166,John,Tavares,91,9/20/1990,30,Mississauga,ON,CAN,CAN,"6' 1""",215,TRUE,FALSE,TRUE,FALSE,L,Y,Center,Forward,C
286,2020,10,Toronto Maple Leafs,8475716,Martin,Marincin,52,2/18/1992,29,Kosice,,SVK,SVK,"6' 5""",217,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
287,2020,10,Toronto Maple Leafs,8475718,Justin,Holl,3,1/30/1992,29,Tonka Bay,MN,USA,USA,"6' 4""",210,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
288,2020,10,Toronto Maple Leafs,8475786,Zach,Hyman,11,6/9/1992,29,Toronto,ON,CAN,CAN,"6' 1""",211,TRUE,TRUE,FALSE,FALSE,R,Y,Left Wing,Forward,LW
289,2020,10,Toronto Maple Leafs,8475789,Jack,Campbell,36,1/9/1992,29,Port Huron,MI,USA,USA,"6' 2""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
290,2020,10,Toronto Maple Leafs,8475883,Frederik,Andersen,31,10/2/1989,31,Herning,,DNK,DNK,"6' 4""",238,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
291,2020,10,Toronto Maple Leafs,8476474,Stefan,Noesen,26,2/12/1993,28,Plano,TX,USA,USA,"6' 1""",205,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
292,2020,10,Toronto Maple Leafs,8476851,Alex,Galchenyuk,12,2/12/1994,27,MILWAUKEE,WI,USA,USA,"6' 1""",194,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
293,2020,10,Toronto Maple Leafs,8476853,Morgan,Rielly,44,3/9/1994,27,Vancouver,BC,CAN,CAN,"6' 1""",219,TRUE,TRUE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
294,2020,10,Toronto Maple Leafs,8477018,Ben,Hutton,55,4/20/1993,28,Brockville,ON,CAN,CAN,"6' 2""",206,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
295,2020,10,Toronto Maple Leafs,8477021,Alexander,Kerfoot,15,8/11/1994,26,Vancouver,BC,CAN,CAN,"5' 10""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
296,2020,10,Toronto Maple Leafs,8477149,Scott,Sabourin,49,7/30/1992,28,Orleans,ON,CAN,CAN,"6' 3""",208,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
297,2020,10,Toronto Maple Leafs,8477939,William,Nylander,88,5/1/1996,25,Calgary,AB,CAN,SWE,"6' 0""",196,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
298,2020,10,Toronto Maple Leafs,8478115,Pierre,Engvall,47,5/31/1996,25,Ljungby,,SWE,SWE,"6' 5""",214,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
299,2020,10,Toronto Maple Leafs,8478408,Travis,Dermott,23,12/22/1996,24,Newmarket,ON,CAN,CAN,"6' 0""",205,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
300,2020,10,Toronto Maple Leafs,8478483,Mitchell,Marner,16,5/5/1997,24,Markham,ON,CAN,CAN,"6' 0""",175,TRUE,TRUE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
301,2020,10,Toronto Maple Leafs,8478843,Denis,Malgin,62,1/18/1997,24,Olten,,CHE,CHE,"5' 9""",177,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
302,2020,10,Toronto Maple Leafs,8479290,Kalle,Kossila,48,4/14/1993,28,Kauniainen,,FIN,FIN,"5' 11""",182,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
303,2020,10,Toronto Maple Leafs,8479318,Auston,Matthews,34,9/17/1997,23,San Ramon,CA,USA,USA,"6' 3""",220,TRUE,TRUE,FALSE,FALSE,L,Y,Center,Forward,C
304,2020,10,Toronto Maple Leafs,8479361,Joseph,Woll,60,7/12/1998,23,Dardenne Prairie,MO,USA,USA,"6' 4""",203,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
305,2020,10,Toronto Maple Leafs,8479496,David,Rittich,33,8/19/1992,28,Jihlava,,CZE,CZE,"6' 3""",206,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
306,2020,10,Toronto Maple Leafs,8480157,Calle,Rosen,48,2/2/1994,27,Vaxjo,,SWE,SWE,"6' 1""",186,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
307,2020,10,Toronto Maple Leafs,8480439,Mac,Hollowell,81,9/26/1998,22,Niagara Falls,ON,CAN,CAN,"5' 9""",170,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
308,2020,10,Toronto Maple Leafs,8480873,Rasmus,Sandin,38,3/7/2000,21,Uppsala,,SWE,SWE,"5' 11""",183,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
309,2020,10,Toronto Maple Leafs,8481001,Veini,Vehvilainen,35,2/13/1997,24,Jyväskylä,,FIN,FIN,"6' 0""",181,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
310,2020,10,Toronto Maple Leafs,8481624,Ilya,Mikheyev,65,10/10/1994,26,Omsk,,RUS,RUS,"6' 3""",195,TRUE,FALSE,FALSE,FALSE,L,Y,Right Wing,Forward,RW
311,2020,12,Carolina Hurricanes,8473503,James,Reimer,47,3/15/1988,33,Morweena,MB,CAN,CAN,"6' 2""",220,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
312,2020,12,Carolina Hurricanes,8473533,Jordan,Staal,11,9/10/1988,32,Thunder Bay,ON,CAN,CAN,"6' 4""",220,TRUE,FALSE,TRUE,FALSE,L,Y,Center,Forward,C
313,2020,12,Carolina Hurricanes,8474581,Jake,Gardiner,51,7/4/1990,31,Minnetonka,MN,USA,USA,"6' 2""",203,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
314,2020,12,Carolina Hurricanes,8475213,Drew,Shore,29,1/29/1991,30,Denver,CO,USA,USA,"6' 2""",209,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
315,2020,12,Carolina Hurricanes,8475799,Nino,Niederreiter,21,9/8/1992,28,Chur,,CHE,CHE,"6' 2""",218,TRUE,FALSE,FALSE,FALSE,L,Y,Right Wing,Forward,RW
316,2020,12,Carolina Hurricanes,8475825,Jani,Hakanpaa,58,3/31/1992,29,Kirkkonummi,,FIN,FIN,"6' 5""",218,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
317,2020,12,Carolina Hurricanes,8475852,Petr,Mrazek,34,2/14/1992,29,Ostrava,,CZE,CZE,"6' 1""",190,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
318,2020,12,Carolina Hurricanes,8475855,Jesper,Fast,71,12/2/1991,29,Nassjo,,SWE,SWE,"6' 1""",191,TRUE,FALSE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
319,2020,12,Carolina Hurricanes,8476323,Max,McCormick,28,5/1/1992,29,De Pere,WI,USA,USA,"5' 11""",188,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
320,2020,12,Carolina Hurricanes,8476389,Vincent,Trocheck,16,7/11/1993,28,Pittsburgh,PA,USA,USA,"5' 10""",183,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
321,2020,12,Carolina Hurricanes,8476462,Dougie,Hamilton,19,6/17/1993,28,Toronto,ON,CAN,CAN,"6' 6""",229,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
322,2020,12,Carolina Hurricanes,8476869,Brady,Skjei,76,3/26/1994,27,Lakeville,MN,USA,USA,"6' 3""",210,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
323,2020,12,Carolina Hurricanes,8476882,Teuvo,Teravainen,86,9/11/1994,26,Helsinki,,FIN,FIN,"5' 11""",191,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
324,2020,12,Carolina Hurricanes,8476921,Jordan,Martinook,48,7/25/1992,28,Brandon,MB,CAN,CAN,"6' 0""",196,TRUE,TRUE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
325,2020,12,Carolina Hurricanes,8476934,Brock,McGinn,23,2/2/1994,27,Fergus,ON,CAN,CAN,"6' 0""",187,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
326,2020,12,Carolina Hurricanes,8476958,Jaccob,Slavin,74,5/1/1994,27,Denver,CO,USA,USA,"6' 3""",207,TRUE,TRUE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
327,2020,12,Carolina Hurricanes,8476975,Cedric,Paquette,18,8/13/1993,27,Gaspe,QC,CAN,CAN,"6' 0""",204,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
328,2020,12,Carolina Hurricanes,8477046,Joakim,Ryan,33,6/17/1993,28,Rumson,NJ,USA,USA,"5' 11""",185,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
329,2020,12,Carolina Hurricanes,8477312,Antoine,Bibeau,35,5/1/1994,27,Victoriaville,QC,CAN,CAN,"6' 3""",205,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
330,2020,12,Carolina Hurricanes,8477488,Brett,Pesce,22,11/15/1994,26,Tarrytown,NY,USA,USA,"6' 3""",206,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
331,2020,12,Carolina Hurricanes,8477968,Alex,Nedeljkovic,39,1/7/1996,25,Parma,OH,USA,USA,"6' 0""",189,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
332,2020,12,Carolina Hurricanes,8477981,Roland,McKeown,55,1/20/1996,25,Listowel,ON,CAN,CAN,"6' 1""",195,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
333,2020,12,Carolina Hurricanes,8477998,Warren,Foegele,13,4/1/1996,25,Markham,ON,CAN,CAN,"6' 2""",198,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
334,2020,12,Carolina Hurricanes,8478427,Sebastian,Aho,20,7/26/1997,23,Rauma,,FIN,FIN,"6' 0""",176,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
335,2020,12,Carolina Hurricanes,8478904,Steven,Lorentz,78,4/13/1996,25,Kitchener,ON,CAN,CAN,"6' 4""",206,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
336,2020,12,Carolina Hurricanes,8479320,Maxime,Lajoie,42,11/5/1997,23,Quebec City,QC,CAN,CAN,"6' 1""",196,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
337,2020,12,Carolina Hurricanes,8479402,Jake,Bean,24,6/9/1998,23,Calgary,AB,CAN,CAN,"6' 1""",186,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
338,2020,12,Carolina Hurricanes,8479987,Morgan,Geekie,67,7/20/1998,22,Strathclair,MB,CAN,CAN,"6' 3""",192,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
339,2020,12,Carolina Hurricanes,8480039,Martin,Necas,88,1/15/1999,22,Nove Mesto na Morave,,CZE,CZE,"6' 2""",189,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
340,2020,12,Carolina Hurricanes,8480466,Joey,Keane,44,7/2/1999,22,Chicago,IL,USA,USA,"6' 0""",187,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
341,2020,12,Carolina Hurricanes,8480830,Andrei,Svechnikov,37,3/26/2000,21,Barnaul,,RUS,RUS,"6' 2""",195,TRUE,FALSE,FALSE,FALSE,L,Y,Right Wing,Forward,RW
342,2020,12,Carolina Hurricanes,8481576,Ryan,Suzuki,61,5/28/2001,20,London,ON,CAN,CAN,"6' 0""",176,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
343,2020,13,Florida Panthers,8477932,Aaron,Ekblad,5,2/7/1996,25,Windsor,ON,CAN,CAN,"6' 4""",215,TRUE,TRUE,FALSE,FALSE,R,I,Defenseman,Defenseman,D
344,2020,13,Florida Panthers,8471735,Keith,Yandle,3,9/9/1986,34,Boston,MA,USA,USA,"6' 1""",192,TRUE,TRUE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
345,2020,13,Florida Panthers,8471873,Anton,Stralman,6,8/1/1986,34,Tibro,,SWE,SWE,"5' 11""",186,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
346,2020,13,Florida Panthers,8471887,Patric,Hornqvist,70,1/1/1987,34,Sollentuna,,SWE,SWE,"5' 11""",189,TRUE,TRUE,FALSE,FALSE,R,Y,Right Wing,Forward,RW
347,2020,13,Florida Panthers,8475246,Kevin,Connauton,44,2/23/1990,31,Edmonton,AB,CAN,CAN,"6' 2""",205,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
348,2020,13,Florida Panthers,8475462,Radko,Gudas,7,6/5/1990,31,Prague,,CZE,CZE,"6' 0""",208,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
349,2020,13,Florida Panthers,8475683,Sergei,Bobrovsky,72,9/20/1988,32,Novokuznetsk,,RUS,RUS,"6' 2""",182,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
350,2020,13,Florida Panthers,8476293,Scott,Wilson,26,4/24/1992,29,Oakville,ON,CAN,CAN,"5' 11""",177,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
351,2020,13,Florida Panthers,8476456,Jonathan,Huberdeau,11,6/4/1993,28,Saint-Jerome,QC,CAN,CAN,"6' 1""",202,TRUE,TRUE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
352,2020,13,Florida Panthers,8476904,Chris,Driedger,60,5/18/1994,27,Winnipeg,MB,CAN,CAN,"6' 4""",208,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
353,2020,13,Florida Panthers,8477038,Nikita,Gusev,97,7/8/1992,29,Moscow,,RUS,RUS,"5' 9""",163,TRUE,FALSE,FALSE,FALSE,R,Y,Left Wing,Forward,LW
354,2020,13,Florida Panthers,8477346,MacKenzie,Weegar,52,1/7/1994,27,Ottawa,ON,CAN,CAN,"6' 0""",200,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
355,2020,13,Florida Panthers,8477407,Anthony,Duclair,91,8/26/1995,25,Pointe-Claire,QC,CAN,CAN,"5' 11""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
356,2020,13,Florida Panthers,8477409,Carter,Verhaeghe,23,8/14/1995,25,Toronto,ON,CAN,CAN,"6' 2""",180,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
357,2020,13,Florida Panthers,8477475,Philippe,Desrosiers,95,8/16/1995,25,Saint-Hyacinthe,QC,CAN,CAN,"6' 1""",201,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
358,2020,13,Florida Panthers,8477493,Aleksander,Barkov,16,9/2/1995,25,Tampere,,FIN,FIN,"6' 3""",215,TRUE,FALSE,TRUE,FALSE,L,Y,Center,Forward,C
359,2020,13,Florida Panthers,8477505,Alex,Wennberg,21,9/22/1994,26,Stockholm,,SWE,SWE,"6' 2""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
360,2020,13,Florida Panthers,8477935,Sam,Bennett,9,6/20/1996,25,Holland Landing,ON,CAN,CAN,"6' 1""",195,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
361,2020,13,Florida Panthers,8477986,Brandon,Montour,62,4/11/1994,27,Brantford,ON,CAN,CAN,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
362,2020,13,Florida Panthers,8477996,Juho,Lammikko,83,1/29/1996,25,Noormarkku,,FIN,FIN,"6' 2""",191,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
363,2020,13,Florida Panthers,8478055,Gustav,Forsling,42,6/12/1996,25,Linkoping,,SWE,SWE,"6' 0""",186,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
364,2020,13,Florida Panthers,8478366,Frank,Vatrano,77,3/14/1994,27,East Longmeadow,MA,USA,USA,"5' 11""",197,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
365,2020,13,Florida Panthers,8478454,Noah,Juulsen,58,4/2/1997,24,Surrey,BC,CAN,CAN,"6' 2""",201,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
366,2020,13,Florida Panthers,8478470,Sam,Montembeault,33,10/30/1996,24,Becancour,QC,CAN,CAN,"6' 3""",199,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
367,2020,13,Florida Panthers,8478569,Noel,Acciari,55,12/1/1991,29,Johnston,RI,USA,USA,"5' 10""",209,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
368,2020,13,Florida Panthers,8478906,Markus,Nutivaara,65,6/6/1994,27,Oulu,,FIN,FIN,"6' 1""",187,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
369,2020,13,Florida Panthers,8478975,Mason,Marchment,19,6/18/1995,26,Uxbridge,ON,CAN,CAN,"6' 4""",209,TRUE,FALSE,FALSE,TRUE,L,Y,Left Wing,Forward,LW
370,2020,13,Florida Panthers,8479066,Ryan,Lomberg,94,12/9/1994,26,Richmond Hill,ON,CAN,CAN,"5' 9""",187,TRUE,FALSE,FALSE,TRUE,L,Y,Left Wing,Forward,LW
371,2020,13,Florida Panthers,8480015,Owen,Tippett,74,2/16/1999,22,Peterborough,ON,CAN,CAN,"6' 1""",207,TRUE,FALSE,FALSE,TRUE,R,Y,Right Wing,Forward,RW
372,2020,13,Florida Panthers,8480037,Aleksi,Heponiemi,20,1/9/1999,22,Tampere,,FIN,FIN,"5' 10""",155,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
373,2020,13,Florida Panthers,8480185,Eetu,Luostarinen,27,9/2/1998,22,Siilinjarvi,,FIN,FIN,"6' 3""",190,TRUE,FALSE,FALSE,TRUE,L,Y,Center,Forward,C
374,2020,13,Florida Panthers,8480844,Grigori,Denisenko,14,6/24/2000,21,Novosibirsk,,RUS,RUS,"5' 11""",186,TRUE,FALSE,FALSE,TRUE,R,Y,Left Wing,Forward,LW
375,2020,13,Florida Panthers,8481206,John,Ludvig,53,8/2/2000,20,Liberec,,CZE,CZE,"6' 1""",213,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
376,2020,13,Florida Panthers,8481442,Brady,Keeper,25,6/5/1996,25,Cross Lake,MB,CAN,CAN,"6' 2""",197,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
377,2020,13,Florida Panthers,8481519,Spencer,Knight,30,4/19/2001,20,Darien,CT,USA,USA,"6' 3""",192,TRUE,FALSE,FALSE,TRUE,L,Y,Goalie,Goalie,G
378,2020,13,Florida Panthers,8481609,Vladislav,Kolyachonok,64,5/26/2001,20,Minsk,,BLR,BLR,"6' 1""",193,TRUE,FALSE,FALSE,TRUE,L,Y,Defenseman,Defenseman,D
379,2020,13,Florida Panthers,8481655,Cole,Schwindt,79,4/25/2001,20,Kitchener,ON,CAN,CAN,"6' 2""",182,TRUE,FALSE,FALSE,TRUE,R,Y,Center,Forward,C
380,2020,13,Florida Panthers,8482641,Matt,Kiersted,8,4/14/1998,23,Elk River,MN,USA,USA,"6' 0""",181,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
381,2020,14,Tampa Bay Lightning,8470147,Curtis,McElhinney,35,5/23/1983,38,London,ON,CAN,CAN,"6' 1""",210,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
382,2020,14,Tampa Bay Lightning,8473986,Alex,Killorn,17,9/14/1989,31,Halifax,NS,CAN,CAN,"6' 1""",199,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
383,2020,14,Tampa Bay Lightning,8474034,Pat,Maroon,14,4/23/1988,33,St. Louis,MO,USA,USA,"6' 3""",238,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
384,2020,14,Tampa Bay Lightning,8474151,Ryan,McDonagh,27,6/13/1989,32,St. Paul,MN,USA,USA,"6' 1""",215,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
385,2020,14,Tampa Bay Lightning,8474564,Steven,Stamkos,91,2/7/1990,31,Markham,ON,CAN,CAN,"6' 1""",193,TRUE,FALSE,TRUE,FALSE,R,Y,Center,Forward,C
386,2020,14,Tampa Bay Lightning,8474568,Luke,Schenn,2,11/2/1989,31,Saskatoon,SK,CAN,CAN,"6' 2""",225,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
387,2020,14,Tampa Bay Lightning,8474870,Tyler,Johnson,9,7/29/1990,30,Spokane,WA,USA,USA,"5' 8""",185,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
388,2020,14,Tampa Bay Lightning,8475167,Victor,Hedman,77,12/18/1990,30,Ornskoldsvik,,SWE,SWE,"6' 6""",241,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
389,2020,14,Tampa Bay Lightning,8475233,David,Savard,58,10/22/1990,30,St-Hyacinthe,QC,CAN,CAN,"6' 2""",233,TRUE,FALSE,FALSE,FALSE,R,Y,Defenseman,Defenseman,D
390,2020,14,Tampa Bay Lightning,8476292,Ondrej,Palat,18,3/28/1991,30,Frydek-Mistek,,CZE,CZE,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
391,2020,14,Tampa Bay Lightning,8476368,Fredrik,Claesson,3,11/24/1992,28,Stockholm,,SWE,SWE,"6' 1""",196,TRUE,FALSE,FALSE,FALSE,L,Y,Defenseman,Defenseman,D
392,2020,14,Tampa Bay Lightning,8476399,Blake,Coleman,20,11/28/1991,29,Plano,TX,USA,USA,"5' 11""",207,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
393,2020,14,Tampa Bay Lightning,8476444,Christopher,Gibson,33,12/27/1992,28,Karkkila,,FIN,FIN,"6' 2""",217,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
394,2020,14,Tampa Bay Lightning,8476453,Nikita,Kucherov,86,6/17/1993,28,Maykop,,RUS,RUS,"5' 11""",183,TRUE,FALSE,FALSE,FALSE,L,Y,Right Wing,Forward,RW
395,2020,14,Tampa Bay Lightning,8476624,Barclay,Goodrow,19,2/26/1993,28,Toronto,ON,CAN,CAN,"6' 2""",203,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
396,2020,14,Tampa Bay Lightning,8476826,Yanni,Gourde,37,12/15/1991,29,Saint-Narcisse,QC,CAN,CAN,"5' 9""",173,TRUE,FALSE,FALSE,FALSE,L,Y,Center,Forward,C
397,2020,14,Tampa Bay Lightning,8476883,Andrei,Vasilevskiy,88,7/25/1994,26,Tyumen,,RUS,RUS,"6' 3""",225,TRUE,FALSE,FALSE,FALSE,L,Y,Goalie,Goalie,G
398,2020,14,Tampa Bay Lightning,8478010,Brayden,Point,21,3/13/1996,25,Calgary,AB,CAN,CAN,"5' 10""",183,TRUE,FALSE,FALSE,FALSE,R,Y,Center,Forward,C
399,2020,14,Tampa Bay Lightning,8478049,Ben,Thomas,56,5/28/1996,25,Calgary,AB,CAN,CAN,"6' 1""",187,TRUE,FALSE,FALSE,TRUE,R,Y,Defenseman,Defenseman,D
400,2020,14,Tampa Bay Lightning,8478069,Daniel,Walcott,85,2/19/1994,27,Ile Perrot,QC,CAN,CAN,"6' 1""",175,TRUE,FALSE,FALSE,FALSE,L,Y,Left Wing,Forward,LW
